customer_id,product_id,product_category,purchase_amount,purchase_date
4,3,Category 1,943.32,2022-01-13
191,6,Category 1,260.2,2022-07-14
273,29,Category 3,88.01,2022-05-24
356,38,Category 3,319.46,2022-02-07
281,31,Category 4,253.44,2022-06-25
325,15,Category 3,978.31,2022-02-26
352,4,Category 1,11.01,2022-02-23
458,26,Category 1,248.68,2022-09-26
227,15,Category 3,720.69,2022-07-09
146,9,Category 1,823.99,2022-01-23
131,33,Category 2,625.05,2022-08-04
10,40,Category 4,468.16,2022-03-12
359,42,Category 2,701.8,2022-02-03
225,32,Category 2,563.91,2022-01-22
449,16,Category 3,11.27,2022-04-13
243,44,Category 2,165.71,2022-06-16
331,25,Category 1,191.25,2022-02-13
84,10,Category 3,761.08,2022-10-29
320,36,Category 1,32.41,2022-09-19
250,27,Category 1,943.09,2022-10-07
115,8,Category 1,354.71,2022-03-29
49,10,Category 3,873.31,2022-01-28
342,26,Category 1,149.16,2022-06-06
464,48,Category 3,59.01,2022-11-17
191,21,Category 1,574.05,2022-02-16
138,48,Category 3,824.07,2022-12-29
21,9,Category 1,638.5,2022-01-06
426,16,Category 3,269.68,2022-12-10
484,41,Category 2,860.41,2022-11-06
99,50,Category 4,563.51,2022-02-21
112,21,Category 1,297.88,2022-06-28
276,46,Category 4,370.14,2022-07-19
403,46,Category 4,760.06,2022-10-16
92,42,Category 2,153.15,2022-12-17
29,40,Category 4,40.54,2022-07-29
297,12,Category 1,299.6,2022-12-29
45,17,Category 5,875.28,2022-07-06
49,43,Category 2,287.73,2022-07-16
465,7,Category 5,19.62,2022-09-20
451,48,Category 3,715.68,2022-10-20
451,14,Category 3,905.14,2022-04-07
446,16,Category 3,916.51,2022-09-22
196,10,Category 3,48.05,2022-09-26
95,39,Category 4,836.63,2022-08-28
491,49,Category 5,248.36,2022-06-16
187,44,Category 2,140.6,2022-04-22
443,48,Category 3,43.43,2022-05-04
158,30,Category 4,855.89,2022-04-06
476,32,Category 2,926.65,2022-10-13
33,25,Category 1,967.05,2022-12-24
89,5,Category 5,780.68,2022-04-18
141,26,Category 1,572.74,2022-09-04
321,45,Category 3,46.44,2022-04-28
84,29,Category 3,322.05,2022-08-19
340,49,Category 5,340.9,2022-09-16
29,11,Category 3,291.01,2022-07-13
31,1,Category 4,631.15,2022-10-25
279,14,Category 3,782.77,2022-10-12
462,25,Category 1,953.12,2022-12-11
98,9,Category 1,276.26,2022-05-25
79,3,Category 1,61.08,2022-11-02
234,46,Category 4,717.69,2022-07-13
195,2,Category 4,300.19,2022-04-09
16,22,Category 4,210.51,2022-05-03
372,36,Category 1,968.55,2022-08-19
110,23,Category 2,134.87,2022-09-05
157,7,Category 5,253.17,2022-04-21
27,18,Category 4,760.42,2022-11-09
497,17,Category 5,772.46,2022-04-14
246,21,Category 1,246.01,2022-08-04
72,45,Category 3,383.31,2022-07-03
211,3,Category 1,426.0,2022-05-25
460,10,Category 3,592.7,2022-12-15
254,42,Category 2,19.33,2022-01-27
483,33,Category 2,932.93,2022-05-27
290,13,Category 1,839.13,2022-12-22
274,28,Category 3,745.53,2022-05-28
338,39,Category 4,881.46,2022-03-22
152,5,Category 5,330.25,2022-01-08
341,36,Category 1,111.71,2022-08-02
200,31,Category 4,664.93,2022-11-29
57,24,Category 2,320.57,2022-04-17
79,30,Category 4,488.26,2022-08-04
38,23,Category 2,868.54,2022-01-31
6,13,Category 1,259.4,2022-06-01
132,25,Category 1,928.82,2022-11-25
246,49,Category 5,480.93,2022-07-19
8,45,Category 3,944.45,2022-02-04
358,26,Category 1,466.62,2022-01-08
237,19,Category 5,573.21,2022-11-12
335,38,Category 3,962.74,2022-12-19
453,3,Category 1,860.59,2022-06-19
272,13,Category 1,951.06,2022-07-14
337,39,Category 4,221.91,2022-08-24
202,29,Category 3,595.81,2022-04-29
152,24,Category 2,968.22,2022-10-02
24,17,Category 5,995.29,2022-12-20
264,40,Category 4,559.17,2022-11-08
348,36,Category 1,595.38,2022-01-21
389,22,Category 4,736.76,2022-01-23
122,41,Category 2,25.08,2022-09-01
419,22,Category 4,110.21,2022-07-13
56,1,Category 4,10.99,2022-07-07
207,23,Category 2,867.44,2022-07-23
72,25,Category 1,996.38,2022-05-12
354,30,Category 4,106.65,2022-11-16
237,37,Category 4,927.1,2022-06-16
245,38,Category 3,480.85,2022-10-06
99,24,Category 2,852.41,2022-10-21
210,50,Category 4,819.51,2022-09-17
405,7,Category 5,65.31,2022-09-08
341,39,Category 4,527.3,2022-08-19
14,26,Category 1,593.79,2022-06-01
343,30,Category 4,589.28,2022-06-24
115,7,Category 5,575.26,2022-05-24
399,42,Category 2,229.27,2022-05-03
429,41,Category 2,991.21,2022-03-15
42,8,Category 1,104.01,2022-08-13
455,3,Category 1,611.82,2022-05-18
168,31,Category 4,963.8,2022-01-23
317,26,Category 1,946.79,2022-09-14
207,13,Category 1,871.0,2022-03-21
242,25,Category 1,355.46,2022-12-28
438,40,Category 4,148.59,2022-09-28
467,46,Category 4,173.48,2022-01-17
344,34,Category 5,818.35,2022-04-04
452,9,Category 1,906.06,2022-12-26
291,45,Category 3,357.91,2022-07-09
145,45,Category 3,930.59,2022-08-23
239,48,Category 3,880.85,2022-01-11
479,45,Category 3,224.75,2022-08-31
264,29,Category 3,82.64,2022-09-30
122,35,Category 2,480.4,2022-01-22
300,49,Category 5,27.67,2022-05-01
321,13,Category 1,405.09,2022-08-17
431,49,Category 5,304.25,2022-02-19
288,22,Category 4,234.82,2022-11-04
396,25,Category 1,214.45,2022-09-30
135,23,Category 2,151.35,2022-08-26
135,49,Category 5,86.03,2022-10-11
168,4,Category 1,717.81,2022-11-13
406,38,Category 3,296.4,2022-04-29
332,35,Category 2,132.73,2022-05-03
159,5,Category 5,377.02,2022-03-31
64,27,Category 1,40.74,2022-09-20
400,4,Category 1,911.03,2022-04-14
116,33,Category 2,539.93,2022-12-17
184,22,Category 4,903.17,2022-01-29
430,21,Category 1,166.27,2022-12-30
51,33,Category 2,132.76,2022-03-16
141,42,Category 2,639.02,2022-10-20
203,46,Category 4,843.31,2022-04-05
5,39,Category 4,127.13,2022-03-26
298,31,Category 4,11.33,2022-10-10
41,45,Category 3,690.55,2022-06-15
488,41,Category 2,976.93,2022-09-28
154,13,Category 1,640.17,2022-11-01
494,13,Category 1,916.08,2022-08-30
84,33,Category 2,158.24,2022-12-30
393,2,Category 4,779.42,2022-01-04
411,39,Category 4,247.22,2022-04-30
372,28,Category 3,17.66,2022-02-20
435,47,Category 2,264.16,2022-10-27
13,24,Category 2,415.87,2022-03-26
249,31,Category 4,24.26,2022-10-25
429,49,Category 5,658.26,2022-02-20
104,2,Category 4,407.25,2022-09-06
440,20,Category 2,109.32,2022-06-10
482,36,Category 1,466.33,2022-02-08
360,44,Category 2,361.19,2022-04-26
58,46,Category 4,884.47,2022-11-01
224,34,Category 5,560.43,2022-05-18
357,28,Category 3,986.93,2022-12-07
5,47,Category 2,246.41,2022-08-10
494,13,Category 1,638.14,2022-12-03
409,21,Category 1,623.06,2022-03-03
473,6,Category 1,755.19,2022-09-12
203,43,Category 2,859.47,2022-08-12
410,17,Category 5,652.28,2022-05-24
494,46,Category 4,65.4,2022-02-05
296,36,Category 1,405.1,2022-03-21
370,31,Category 4,211.35,2022-05-02
467,28,Category 3,515.46,2022-03-27
350,31,Category 4,534.16,2022-06-14
47,41,Category 2,593.19,2022-03-24
154,38,Category 3,874.36,2022-09-30
163,27,Category 1,349.24,2022-04-29
133,32,Category 2,600.89,2022-11-21
186,22,Category 4,480.91,2022-08-09
208,15,Category 3,591.55,2022-07-23
207,45,Category 3,403.59,2022-03-12
141,25,Category 1,877.41,2022-02-11
394,9,Category 1,422.41,2022-09-29
113,44,Category 2,665.21,2022-06-09
322,33,Category 2,668.35,2022-09-06
286,32,Category 2,812.91,2022-02-13
285,46,Category 4,330.52,2022-08-08
407,49,Category 5,519.64,2022-10-10
330,17,Category 5,605.82,2022-03-28
6,17,Category 5,184.15,2022-12-13
417,18,Category 4,176.51,2022-10-20
425,47,Category 2,716.65,2022-07-06
91,12,Category 1,279.83,2022-10-25
356,8,Category 1,224.9,2022-08-24
305,28,Category 3,385.5,2022-08-16
59,7,Category 5,679.03,2022-04-14
32,13,Category 1,614.23,2022-11-02
165,29,Category 3,489.8,2022-12-08
275,50,Category 4,995.55,2022-07-28
225,4,Category 1,135.07,2022-05-31
110,8,Category 1,785.16,2022-10-25
207,22,Category 4,432.94,2022-07-27
3,22,Category 4,632.94,2022-04-17
5,17,Category 5,996.25,2022-04-26
186,9,Category 1,165.9,2022-10-23
345,35,Category 2,162.05,2022-06-13
456,9,Category 1,213.44,2022-03-24
9,27,Category 1,111.11,2022-01-13
372,41,Category 2,733.95,2022-02-14
347,5,Category 5,832.6,2022-10-25
379,33,Category 2,130.65,2022-11-21
274,25,Category 1,511.61,2022-09-16
301,35,Category 2,573.14,2022-10-06
103,35,Category 2,243.79,2022-05-04
325,46,Category 4,272.97,2022-07-20
326,38,Category 3,292.66,2022-07-06
184,12,Category 1,578.28,2022-05-30
142,3,Category 1,487.68,2022-09-25
175,16,Category 3,957.37,2022-05-03
170,26,Category 1,690.51,2022-02-09
418,5,Category 5,920.99,2022-08-17
238,18,Category 4,223.6,2022-07-02
262,40,Category 4,441.33,2022-06-21
216,17,Category 5,638.63,2022-12-25
366,32,Category 2,285.67,2022-06-09
444,29,Category 3,367.48,2022-01-20
418,8,Category 1,252.89,2022-09-20
116,26,Category 1,902.07,2022-12-18
71,16,Category 3,338.15,2022-01-04
12,6,Category 1,124.21,2022-09-29
448,39,Category 4,922.44,2022-08-13
151,34,Category 5,897.37,2022-08-01
242,3,Category 1,116.07,2022-05-12
313,22,Category 4,524.13,2022-11-29
432,43,Category 2,448.94,2022-07-14
403,32,Category 2,359.2,2022-10-04
314,36,Category 1,311.56,2022-05-24
279,11,Category 3,197.28,2022-02-25
454,6,Category 1,615.51,2022-10-01
483,16,Category 3,547.88,2022-05-19
326,41,Category 2,190.98,2022-07-10
396,26,Category 1,134.0,2022-03-04
250,11,Category 3,579.81,2022-09-22
396,15,Category 3,865.17,2022-01-29
9,9,Category 1,733.29,2022-05-01
455,25,Category 1,356.36,2022-05-15
69,9,Category 1,157.99,2022-05-07
370,47,Category 2,508.5,2022-02-27
124,7,Category 5,477.15,2022-05-07
342,11,Category 3,469.32,2022-01-02
212,37,Category 4,182.74,2022-05-22
84,34,Category 5,554.16,2022-01-15
270,6,Category 1,571.76,2022-05-09
325,25,Category 1,850.07,2022-01-24
363,30,Category 4,845.57,2022-12-27
375,17,Category 5,408.53,2022-03-07
430,20,Category 2,719.69,2022-03-27
498,16,Category 3,985.43,2022-09-23
38,40,Category 4,253.41,2022-02-02
228,20,Category 2,115.71,2022-11-11
181,46,Category 4,151.55,2022-04-11
250,9,Category 1,694.11,2022-06-04
215,17,Category 5,544.07,2022-04-23
351,36,Category 1,681.09,2022-05-08
179,26,Category 1,546.91,2022-11-19
110,29,Category 3,329.97,2022-08-31
392,39,Category 4,614.11,2022-11-08
167,47,Category 2,184.26,2022-04-02
123,10,Category 3,328.7,2022-01-29
72,3,Category 1,214.22,2022-06-17
484,30,Category 4,969.12,2022-03-05
43,11,Category 3,362.77,2022-08-17
475,8,Category 1,696.67,2022-03-21
447,8,Category 1,772.82,2022-08-09
356,23,Category 2,711.14,2022-02-19
146,19,Category 5,488.14,2022-12-15
150,27,Category 1,620.82,2022-12-20
198,35,Category 2,109.34,2022-12-14
220,37,Category 4,760.18,2022-01-07
402,9,Category 1,610.33,2022-04-05
84,3,Category 1,430.35,2022-03-06
448,8,Category 1,265.57,2022-08-10
235,12,Category 1,407.61,2022-06-20
499,15,Category 3,285.38,2022-06-29
447,14,Category 3,439.73,2022-01-12
233,49,Category 5,419.79,2022-11-10
74,42,Category 2,785.27,2022-05-21
448,17,Category 5,912.31,2022-02-07
301,24,Category 2,934.9,2022-05-08
2,20,Category 2,967.59,2022-08-05
402,21,Category 1,456.42,2022-09-19
333,46,Category 4,824.05,2022-12-27
96,4,Category 1,908.46,2022-10-11
121,3,Category 1,840.66,2022-01-24
415,24,Category 2,216.43,2022-12-13
243,21,Category 1,431.82,2022-02-18
451,11,Category 3,418.58,2022-06-26
387,23,Category 2,734.89,2022-01-03
427,12,Category 1,656.6,2022-06-19
204,12,Category 1,568.21,2022-07-27
357,49,Category 5,37.67,2022-11-11
457,33,Category 2,973.83,2022-06-02
336,2,Category 4,874.58,2022-12-28
322,14,Category 3,241.95,2022-08-26
275,21,Category 1,500.63,2022-06-11
28,17,Category 5,722.76,2022-06-07
124,33,Category 2,608.75,2022-04-07
312,9,Category 1,464.61,2022-12-22
126,27,Category 1,362.02,2022-05-07
302,1,Category 4,404.41,2022-09-27
26,10,Category 3,917.08,2022-09-06
377,37,Category 4,819.48,2022-04-25
149,32,Category 2,654.68,2022-02-21
73,27,Category 1,385.24,2022-04-10
247,31,Category 4,742.04,2022-12-07
354,20,Category 2,93.41,2022-07-03
476,19,Category 5,366.6,2022-04-04
208,34,Category 5,936.58,2022-12-09
270,28,Category 3,121.22,2022-10-29
314,26,Category 1,493.04,2022-10-03
234,27,Category 1,214.76,2022-01-26
108,25,Category 1,488.51,2022-07-25
118,42,Category 2,619.36,2022-03-29
19,18,Category 4,918.22,2022-03-26
60,4,Category 1,798.28,2022-05-09
12,20,Category 2,375.67,2022-09-03
305,38,Category 3,649.85,2022-09-16
177,44,Category 2,704.69,2022-08-28
454,9,Category 1,72.95,2022-12-13
228,17,Category 5,277.48,2022-11-05
113,36,Category 1,294.69,2022-09-02
194,45,Category 3,72.8,2022-11-30
357,14,Category 3,324.15,2022-03-27
352,38,Category 3,201.33,2022-05-02
264,19,Category 5,719.49,2022-05-04
491,45,Category 3,365.34,2022-07-01
411,16,Category 3,631.21,2022-07-06
134,27,Category 1,235.74,2022-01-23
443,1,Category 4,675.11,2022-11-30
425,12,Category 1,956.23,2022-05-26
148,4,Category 1,269.73,2022-07-31
440,10,Category 3,146.89,2022-05-18
176,3,Category 1,159.16,2022-12-14
41,24,Category 2,133.75,2022-08-18
181,6,Category 1,139.09,2022-12-22
111,21,Category 1,325.58,2022-01-19
122,46,Category 4,192.6,2022-06-24
178,24,Category 2,310.84,2022-07-30
292,9,Category 1,416.68,2022-12-16
98,40,Category 4,273.22,2022-06-24
200,15,Category 3,825.15,2022-09-02
76,13,Category 1,989.37,2022-09-08
412,39,Category 4,464.01,2022-05-26
453,33,Category 2,900.99,2022-05-06
104,9,Category 1,445.93,2022-04-07
254,38,Category 3,424.66,2022-09-04
442,19,Category 5,738.1,2022-12-05
98,6,Category 1,106.32,2022-05-12
69,37,Category 4,842.31,2022-07-28
132,42,Category 2,197.44,2022-06-01
265,35,Category 2,760.36,2022-08-31
303,3,Category 1,801.85,2022-04-29
178,36,Category 1,298.69,2022-12-03
42,47,Category 2,496.65,2022-06-09
407,24,Category 2,397.27,2022-04-27
454,42,Category 2,424.48,2022-06-11
323,16,Category 3,108.89,2022-01-29
314,23,Category 2,388.38,2022-03-01
196,35,Category 2,374.83,2022-07-20
354,23,Category 2,664.42,2022-05-26
199,3,Category 1,89.11,2022-06-29
7,14,Category 3,814.87,2022-02-20
407,17,Category 5,985.25,2022-11-28
402,6,Category 1,524.24,2022-03-24
402,14,Category 3,950.32,2022-08-15
452,50,Category 4,904.56,2022-10-31
262,29,Category 3,311.01,2022-03-08
285,31,Category 4,681.14,2022-11-08
460,17,Category 5,143.51,2022-12-19
202,7,Category 5,93.63,2022-11-01
89,25,Category 1,786.86,2022-08-12
67,36,Category 1,549.02,2022-11-19
309,4,Category 1,998.25,2022-12-13
239,37,Category 4,27.6,2022-09-29
194,45,Category 3,338.55,2022-04-10
375,49,Category 5,700.62,2022-07-30
244,8,Category 1,319.64,2022-03-17
474,32,Category 2,825.56,2022-10-22
293,25,Category 1,345.67,2022-02-26
274,47,Category 2,382.09,2022-09-30
209,42,Category 2,881.19,2022-06-20
224,24,Category 2,424.89,2022-04-30
137,21,Category 1,584.97,2022-03-06
435,21,Category 1,152.55,2022-04-12
286,38,Category 3,317.79,2022-05-04
90,6,Category 1,886.14,2022-11-09
381,9,Category 1,945.43,2022-10-19
365,21,Category 1,315.92,2022-09-10
302,33,Category 2,684.18,2022-09-11
290,37,Category 4,648.85,2022-06-24
81,21,Category 1,300.31,2022-05-02
277,46,Category 4,859.22,2022-10-28
396,50,Category 4,215.93,2022-01-30
253,21,Category 1,778.68,2022-11-27
221,17,Category 5,691.89,2022-06-12
66,20,Category 2,231.9,2022-03-20
18,44,Category 2,392.15,2022-07-23
222,48,Category 3,520.36,2022-02-10
24,16,Category 3,511.32,2022-07-12
123,1,Category 4,125.46,2022-08-26
479,21,Category 1,977.08,2022-12-19
33,13,Category 1,345.64,2022-02-10
255,49,Category 5,589.79,2022-12-08
232,30,Category 4,12.19,2022-08-14
126,46,Category 4,442.31,2022-10-19
478,40,Category 4,746.8,2022-04-23
216,11,Category 3,819.9,2022-05-05
64,21,Category 1,805.31,2022-12-21
332,20,Category 2,350.92,2022-06-24
108,33,Category 2,272.81,2022-01-18
104,8,Category 1,285.96,2022-10-25
482,49,Category 5,576.68,2022-06-06
430,22,Category 4,203.64,2022-05-14
210,25,Category 1,232.34,2022-06-05
254,1,Category 4,53.33,2022-02-10
396,12,Category 1,473.03,2022-10-03
42,38,Category 3,80.44,2022-05-18
124,13,Category 1,811.76,2022-10-25
390,7,Category 5,846.06,2022-05-30
413,3,Category 1,624.36,2022-12-01
408,4,Category 1,853.21,2022-01-09
231,27,Category 1,117.97,2022-12-25
265,36,Category 1,850.34,2022-03-17
186,49,Category 5,312.31,2022-06-21
84,7,Category 5,640.01,2022-06-18
6,6,Category 1,273.34,2022-04-25
151,24,Category 2,111.24,2022-03-21
237,15,Category 3,579.73,2022-09-26
224,5,Category 5,937.59,2022-06-18
5,30,Category 4,415.43,2022-01-26
41,9,Category 1,528.97,2022-12-08
430,41,Category 2,738.18,2022-08-29
369,42,Category 2,599.57,2022-05-05
220,36,Category 1,717.31,2022-04-19
165,22,Category 4,793.15,2022-02-26
284,29,Category 3,440.29,2022-09-05
4,30,Category 4,857.5,2022-01-17
495,7,Category 5,103.97,2022-11-15
28,16,Category 3,331.08,2022-09-17
467,29,Category 3,197.11,2022-10-27
197,22,Category 4,439.91,2022-05-25
361,44,Category 2,924.88,2022-07-12
156,50,Category 4,380.41,2022-02-04
299,35,Category 2,63.46,2022-01-31
459,23,Category 2,392.71,2022-02-07
490,14,Category 3,203.77,2022-03-25
35,43,Category 2,541.63,2022-03-15
180,43,Category 2,440.46,2022-08-13
479,43,Category 2,913.97,2022-06-15
390,40,Category 4,938.7,2022-08-17
462,10,Category 3,337.12,2022-12-26
418,35,Category 2,224.04,2022-12-19
221,5,Category 5,107.42,2022-03-06
282,41,Category 2,166.05,2022-04-11
135,15,Category 3,504.87,2022-02-02
313,5,Category 5,912.13,2022-11-02
99,39,Category 4,403.25,2022-09-29
184,5,Category 5,115.98,2022-06-28
33,9,Category 1,675.9,2022-05-03
374,5,Category 5,782.11,2022-10-28
56,26,Category 1,337.34,2022-07-18
54,28,Category 3,836.16,2022-03-29
461,50,Category 4,828.5,2022-12-24
55,38,Category 3,595.58,2022-12-24
152,2,Category 4,563.58,2022-01-23
375,5,Category 5,908.32,2022-05-31
304,50,Category 4,896.98,2022-10-25
186,12,Category 1,550.89,2022-08-07
208,23,Category 2,369.48,2022-02-14
436,15,Category 3,915.28,2022-02-22
396,34,Category 5,876.5,2022-09-23
142,41,Category 2,146.87,2022-07-14
137,20,Category 2,529.27,2022-10-17
495,13,Category 1,294.49,2022-04-26
263,18,Category 4,540.17,2022-05-25
169,24,Category 2,565.19,2022-06-01
105,31,Category 4,843.31,2022-03-04
412,13,Category 1,79.5,2022-07-05
380,40,Category 4,62.09,2022-09-15
358,27,Category 1,558.41,2022-03-16
272,25,Category 1,299.37,2022-02-01
161,1,Category 4,814.32,2022-06-05
284,12,Category 1,398.86,2022-05-04
108,41,Category 2,380.13,2022-08-13
119,10,Category 3,692.97,2022-03-31
156,44,Category 2,81.12,2022-08-23
140,17,Category 5,211.53,2022-08-07
214,37,Category 4,798.33,2022-10-04
436,35,Category 2,832.56,2022-01-02
80,24,Category 2,27.91,2022-11-09
168,37,Category 4,220.31,2022-08-22
7,5,Category 5,83.14,2022-05-25
147,38,Category 3,315.11,2022-04-26
280,6,Category 1,549.41,2022-05-14
489,28,Category 3,302.08,2022-03-30
356,44,Category 2,300.81,2022-09-11
434,7,Category 5,134.43,2022-06-14
385,33,Category 2,712.52,2022-11-26
46,33,Category 2,442.22,2022-07-12
212,46,Category 4,27.02,2022-12-01
356,35,Category 2,549.82,2022-08-19
71,21,Category 1,249.49,2022-11-19
54,49,Category 5,348.62,2022-07-24
250,16,Category 3,948.63,2022-08-01
73,33,Category 2,54.4,2022-01-16
4,5,Category 5,103.37,2022-11-20
322,6,Category 1,58.39,2022-08-11
317,2,Category 4,199.38,2022-12-28
248,32,Category 2,249.78,2022-01-16
181,7,Category 5,513.88,2022-04-13
445,10,Category 3,495.6,2022-01-18
486,41,Category 2,59.34,2022-09-11
357,28,Category 3,786.68,2022-06-19
458,40,Category 4,621.16,2022-05-02
368,12,Category 1,126.68,2022-09-15
354,5,Category 5,836.28,2022-04-11
228,38,Category 3,100.52,2022-03-17
430,50,Category 4,916.5,2022-08-17
325,46,Category 4,138.93,2022-08-17
173,35,Category 2,14.04,2022-10-26
370,29,Category 3,711.58,2022-09-14
460,17,Category 5,718.78,2022-10-16
199,1,Category 4,705.61,2022-07-28
344,2,Category 4,858.58,2022-12-16
149,33,Category 2,397.52,2022-02-02
491,44,Category 2,862.56,2022-03-09
481,18,Category 4,353.22,2022-03-22
75,12,Category 1,149.03,2022-09-13
342,10,Category 3,441.83,2022-09-06
365,28,Category 3,192.05,2022-08-16
128,20,Category 2,690.4,2022-04-30
254,23,Category 2,299.97,2022-06-04
78,49,Category 5,687.69,2022-04-13
89,2,Category 4,896.88,2022-02-25
478,39,Category 4,228.74,2022-01-01
41,31,Category 4,59.17,2022-02-17
228,16,Category 3,977.49,2022-07-14
168,22,Category 4,613.5,2022-06-11
290,15,Category 3,505.61,2022-04-15
470,40,Category 4,11.8,2022-11-17
29,7,Category 5,859.19,2022-07-05
300,30,Category 4,125.63,2022-10-26
127,28,Category 3,360.44,2022-09-18
489,48,Category 3,350.69,2022-08-12
355,35,Category 2,755.33,2022-03-25
41,42,Category 2,79.52,2022-09-21
412,25,Category 1,259.03,2022-08-23
273,46,Category 4,812.41,2022-09-25
211,24,Category 2,439.97,2022-08-20
230,39,Category 4,952.84,2022-04-03
110,6,Category 1,93.52,2022-05-04
360,9,Category 1,531.81,2022-06-06
